month_n,pdays_n,duration,campaign_n,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
0,0,60,0,-1.8,92.893,-46.2,1.344,5099.1
0,0,214,1,1.1,93.994,-36.4,4.856,5191.0
0,0,318,1,1.1,93.994,-36.4,4.856,5191.0
3,0,86,0,1.4,93.444,-36.1,4.968,5228.1
0,0,322,1,1.1,93.994,-36.4,4.857,5191.0
0,0,724,0,1.1,93.994,-36.4,4.857,5191.0
1,0,169,1,1.4,94.465,-41.8,4.961,5228.1
0,0,149,1,1.1,93.994,-36.4,4.856,5191.0
3,0,572,0,1.4,93.444,-36.1,4.964,5228.1
0,0,144,0,1.1,93.994,-36.4,4.857,5191.0
1,0,471,1,1.4,94.465,-41.8,4.959,5228.1
0,0,55,1,-1.8,92.893,-46.2,1.313,5099.1
3,0,565,0,1.4,93.444,-36.1,4.964,5228.1
0,0,403,1,1.1,93.994,-36.4,4.858,5191.0
0,0,104,3,-1.8,92.893,-46.2,1.354,5099.1
0,0,96,4,1.1,93.994,-36.4,4.857,5191.0
1,0,406,0,1.4,94.465,-41.8,4.864,5228.1
0,0,537,8,1.1,93.994,-36.4,4.857,5191.0
0,0,418,1,-1.8,92.893,-46.2,1.313,5099.1
2,0,188,4,1.4,93.918,-42.7,4.961,5228.1
0,0,102,1,1.1,93.994,-36.4,4.857,5191.0
1,0,455,0,1.4,94.465,-41.8,4.864,5228.1
2,0,158,0,1.4,93.918,-42.7,4.962,5228.1
0,0,38,2,1.1,93.994,-36.4,4.864,5191.0
0,0,131,2,-1.8,92.893,-46.2,1.266,5099.1
3,0,129,3,1.4,93.444,-36.1,4.963,5228.1
3,0,68,0,1.4,93.444,-36.1,4.97,5228.1
1,0,339,0,1.4,94.465,-41.8,4.959,5228.1
0,0,276,1,1.1,93.994,-36.4,4.856,5191.0
0,0,488,1,1.1,93.994,-36.4,4.855,5191.0
3,0,309,0,1.4,93.444,-36.1,4.965,5228.1
0,0,11,7,-1.8,92.893,-46.2,1.244,5099.1
0,0,79,5,1.1,93.994,-36.4,4.857,5191.0
0,0,322,0,1.1,93.994,-36.4,4.857,5191.0
1,0,168,0,1.4,94.465,-41.8,4.961,5228.1
1,0,100,2,1.4,94.465,-41.8,4.959,5228.1
0,0,622,1,1.1,93.994,-36.4,4.858,5191.0
0,0,158,0,-1.8,92.893,-46.2,1.244,5099.1
0,0,237,1,1.1,93.994,-36.4,4.857,5191.0
8,0,223,0,-1.8,93.075,-47.1,1.405,5099.1
3,0,172,0,1.4,93.444,-36.1,4.966,5228.1
0,0,110,4,1.1,93.994,-36.4,4.857,5191.0
0,0,607,0,1.1,93.994,-36.4,4.858,5191.0
2,0,192,1,1.4,93.918,-42.7,4.957,5228.1
2,0,161,4,1.4,93.918,-42.7,4.963,5228.1
0,0,125,3,-1.8,92.893,-46.2,1.291,5099.1
0,0,137,1,-1.8,92.893,-46.2,1.291,5099.1
3,0,78,2,1.4,93.444,-36.1,4.964,5228.1
2,0,1360,8,1.4,93.918,-42.7,4.957,5228.1
5,0,76,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,177,2,1.1,93.994,-36.4,4.855,5191.0
8,0,304,0,-1.8,93.075,-47.1,1.41,5099.1
5,0,104,0,-0.1,93.2,-42.0,4.021,5195.8
5,0,246,1,-0.1,93.2,-42.0,4.021,5195.8
0,0,193,5,1.1,93.994,-36.4,4.86,5191.0
1,0,151,6,1.4,94.465,-41.8,4.864,5228.1
1,0,290,0,1.4,94.465,-41.8,4.961,5228.1
0,0,713,2,-1.8,92.893,-46.2,1.313,5099.1
0,0,274,1,1.1,93.994,-36.4,4.856,5191.0
2,0,87,0,1.4,93.918,-42.7,4.962,5228.1
5,0,318,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,119,0,1.1,93.994,-36.4,4.857,5191.0
0,0,246,0,1.1,93.994,-36.4,4.857,5191.0
3,0,117,0,1.4,93.444,-36.1,4.968,5228.1
2,0,781,0,1.4,93.918,-42.7,4.962,5228.1
2,0,186,1,1.4,93.918,-42.7,4.958,5228.1
5,0,47,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,172,0,1.4,93.918,-42.7,4.958,5228.1
0,0,265,0,-1.8,92.893,-46.2,1.264,5099.1
1,0,115,22,1.4,94.465,-41.8,4.959,5228.1
2,0,791,4,1.4,93.918,-42.7,4.961,5228.1
2,0,285,1,1.4,93.918,-42.7,4.963,5228.1
5,0,58,1,-0.1,93.2,-42.0,4.021,5195.8
2,0,162,0,1.4,93.918,-42.7,4.961,5228.1
0,0,139,1,1.1,93.994,-36.4,4.856,5191.0
2,0,177,1,1.4,93.918,-42.7,4.963,5228.1
3,0,211,2,1.4,93.444,-36.1,4.963,5228.1
2,0,191,0,1.4,93.918,-42.7,4.957,5228.1
3,0,55,1,1.4,93.444,-36.1,4.964,5228.1
3,0,122,0,1.4,93.444,-36.1,4.97,5228.1
1,0,651,0,1.4,94.465,-41.8,4.865,5228.1
1,0,193,0,1.4,94.465,-41.8,4.961,5228.1
1,0,7,11,1.4,94.465,-41.8,4.959,5228.1
0,0,426,0,-1.8,92.893,-46.2,1.327,5099.1
8,0,126,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,296,0,-1.8,92.893,-46.2,1.291,5099.1
1,0,238,0,-1.7,94.055,-39.8,0.761,4991.6
0,0,154,1,1.1,93.994,-36.4,4.855,5191.0
3,0,333,1,1.4,93.444,-36.1,4.965,5228.1
0,0,302,0,-1.8,92.893,-46.2,1.25,5099.1
3,0,131,0,1.4,93.444,-36.1,4.968,5228.1
5,0,64,2,-0.1,93.2,-42.0,4.191,5195.8
8,0,243,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,674,1,1.4,93.918,-42.7,4.962,5228.1
8,0,91,0,-1.8,93.075,-47.1,1.41,5099.1
0,0,132,0,1.1,93.994,-36.4,4.859,5191.0
0,0,124,0,1.1,93.994,-36.4,4.857,5191.0
3,0,260,0,1.4,93.444,-36.1,4.962,5228.1
1,0,659,1,1.4,94.465,-41.8,4.865,5228.1
5,0,456,0,-0.1,93.2,-42.0,4.021,5195.8
2,0,268,0,1.4,93.918,-42.7,4.961,5228.1
0,0,251,0,-1.8,92.893,-46.2,1.25,5099.1
0,0,465,2,1.1,93.994,-36.4,4.864,5191.0
2,0,173,0,1.4,93.918,-42.7,4.955,5228.1
8,0,660,2,-1.8,93.075,-47.1,1.405,5099.1
3,0,110,1,1.4,93.444,-36.1,4.97,5228.1
0,0,1093,2,1.1,93.994,-36.4,4.856,5191.0
3,0,50,0,1.4,93.444,-36.1,4.966,5228.1
0,0,225,0,1.1,93.994,-36.4,4.855,5191.0
2,0,224,2,1.4,93.918,-42.7,4.96,5228.1
5,5,72,2,-0.1,93.2,-42.0,4.021,5195.8
2,0,198,4,1.4,93.918,-42.7,4.962,5228.1
5,0,286,1,-0.1,93.2,-42.0,4.191,5195.8
1,0,278,0,1.4,94.465,-41.8,4.865,5228.1
0,0,96,4,1.1,93.994,-36.4,4.857,5191.0
8,0,198,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,783,1,1.1,93.994,-36.4,4.858,5191.0
6,0,956,0,-3.0,92.713,-33.0,0.707,5023.5
0,0,74,0,1.1,93.994,-36.4,4.855,5191.0
3,0,209,2,1.4,93.444,-36.1,4.966,5228.1
0,0,144,1,1.1,93.994,-36.4,4.86,5191.0
2,0,175,0,1.4,93.918,-42.7,4.962,5228.1
2,0,324,0,1.4,93.918,-42.7,4.963,5228.1
0,0,210,2,1.1,93.994,-36.4,4.855,5191.0
5,0,234,0,-0.1,93.2,-42.0,4.592,5195.8
0,0,198,0,1.1,93.994,-36.4,4.857,5191.0
0,0,189,0,1.1,93.994,-36.4,4.86,5191.0
0,0,305,1,1.1,93.994,-36.4,4.855,5191.0
3,0,106,0,1.4,93.444,-36.1,4.968,5228.1
0,0,175,4,1.1,93.994,-36.4,4.857,5191.0
8,0,76,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,93,0,1.1,93.994,-36.4,4.856,5191.0
2,0,124,1,1.4,93.918,-42.7,4.961,5228.1
3,0,143,0,1.4,93.444,-36.1,4.963,5228.1
5,0,120,0,-0.1,93.2,-42.0,4.12,5195.8
5,0,41,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,17,0,-1.8,92.893,-46.2,1.291,5099.1
1,0,97,0,1.4,94.465,-41.8,4.967,5228.1
0,0,456,1,-1.8,92.893,-46.2,1.313,5099.1
0,0,69,0,1.1,93.994,-36.4,4.857,5191.0
2,0,973,2,1.4,93.918,-42.7,4.96,5228.1
1,0,247,0,1.4,94.465,-41.8,4.866,5228.1
3,0,80,1,1.4,93.444,-36.1,4.963,5228.1
1,0,197,5,1.4,94.465,-41.8,4.959,5228.1
0,0,22,1,-1.8,92.893,-46.2,1.244,5099.1
5,0,105,0,-0.1,93.2,-42.0,4.076,5195.8
8,10,199,4,-1.8,93.075,-47.1,1.405,5099.1
3,0,87,4,1.4,93.444,-36.1,4.963,5228.1
9,5,679,0,-3.4,92.379,-29.8,0.788,5017.5
0,0,460,0,1.1,93.994,-36.4,4.857,5191.0
2,0,1492,1,1.4,93.918,-42.7,4.962,5228.1
8,1,158,1,-1.8,93.075,-47.1,1.405,5099.1
1,0,136,0,-2.9,92.963,-40.8,1.215,5076.2
2,0,314,6,1.4,93.918,-42.7,4.96,5228.1
0,0,717,2,1.1,93.994,-36.4,4.858,5191.0
2,0,43,3,1.4,93.918,-42.7,4.968,5228.1
8,0,123,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,74,0,1.4,93.918,-42.7,4.968,5228.1
3,0,214,2,1.4,93.444,-36.1,4.968,5228.1
0,0,57,1,-1.8,92.893,-46.2,1.291,5099.1
0,0,161,1,-1.8,92.893,-46.2,1.299,5099.1
3,0,149,0,1.4,93.444,-36.1,4.97,5228.1
8,0,56,0,-1.8,93.075,-47.1,1.365,5099.1
2,0,140,2,-2.9,92.469,-33.6,1.085,5076.2
3,0,864,2,1.4,93.444,-36.1,4.966,5228.1
0,0,77,1,-1.8,92.893,-46.2,1.354,5099.1
1,0,12,16,1.4,94.465,-41.8,4.959,5228.1
3,0,63,2,1.4,93.444,-36.1,4.965,5228.1
0,0,161,0,1.1,93.994,-36.4,4.856,5191.0
5,0,180,0,-0.1,93.2,-42.0,4.191,5195.8
3,0,671,1,1.4,93.444,-36.1,4.963,5228.1
5,0,234,0,-0.1,93.2,-42.0,4.076,5195.8
3,0,69,16,1.4,93.444,-36.1,4.963,5228.1
3,0,304,3,1.4,93.444,-36.1,4.965,5228.1
3,0,399,0,-2.9,92.201,-31.4,0.873,5076.2
5,0,339,2,-0.1,93.2,-42.0,4.076,5195.8
0,0,189,1,1.1,93.994,-36.4,4.858,5191.0
3,0,191,1,1.4,93.444,-36.1,4.963,5228.1
2,0,311,2,1.4,93.918,-42.7,4.963,5228.1
0,0,56,2,1.1,93.994,-36.4,4.856,5191.0
5,0,56,1,-0.1,93.2,-42.0,4.12,5195.8
8,0,354,0,-1.8,93.749,-34.6,0.642,5008.7
3,0,139,0,-2.9,92.201,-31.4,0.849,5076.2
1,0,260,2,1.4,94.465,-41.8,4.947,5228.1
5,0,191,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,43,0,1.1,93.994,-36.4,4.864,5191.0
3,0,269,0,1.4,93.444,-36.1,4.968,5228.1
0,0,222,3,1.1,93.994,-36.4,4.856,5191.0
0,0,93,0,-1.8,92.893,-46.2,1.281,5099.1
0,0,143,2,1.1,93.994,-36.4,4.859,5191.0
0,0,145,0,1.1,93.994,-36.4,4.859,5191.0
4,0,114,0,-1.1,94.601,-49.5,0.982,4963.6
2,0,807,0,1.4,93.918,-42.7,4.961,5228.1
0,0,99,0,-1.8,92.893,-46.2,1.281,5099.1
7,0,139,0,-1.8,92.843,-50.0,1.65,5099.1
8,0,310,6,-1.8,93.075,-47.1,1.415,5099.1
2,0,475,3,1.4,93.918,-42.7,4.96,5228.1
3,0,167,0,-2.9,92.201,-31.4,0.884,5076.2
3,0,581,3,1.4,93.444,-36.1,4.964,5228.1
5,0,283,1,-0.1,93.2,-42.0,4.191,5195.8
1,0,57,5,1.4,94.465,-41.8,4.866,5228.1
0,0,224,4,1.1,93.994,-36.4,4.856,5191.0
2,0,71,2,1.4,93.918,-42.7,4.962,5228.1
0,0,312,6,1.1,93.994,-36.4,4.864,5191.0
8,0,253,1,-1.8,93.075,-47.1,1.498,5099.1
0,0,154,0,-1.8,92.893,-46.2,1.244,5099.1
1,0,128,0,1.4,94.465,-41.8,4.864,5228.1
0,0,123,1,1.1,93.994,-36.4,4.856,5191.0
1,0,260,1,1.4,94.465,-41.8,4.967,5228.1
5,0,119,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,82,0,-1.8,92.893,-46.2,1.266,5099.1
0,0,248,2,1.1,93.994,-36.4,4.86,5191.0
1,0,143,2,-2.9,92.963,-40.8,1.26,5076.2
8,0,381,1,-1.8,93.749,-34.6,0.642,5008.7
3,0,431,3,-2.9,92.201,-31.4,0.854,5076.2
0,0,145,0,1.1,93.994,-36.4,4.856,5191.0
1,0,882,0,1.4,94.465,-41.8,4.961,5228.1
0,0,22,1,1.1,93.994,-36.4,4.856,5191.0
5,0,330,1,-0.1,93.2,-42.0,4.191,5195.8
8,0,63,1,-1.8,93.075,-47.1,1.405,5099.1
2,0,275,1,1.4,93.918,-42.7,4.961,5228.1
0,0,165,0,1.1,93.994,-36.4,4.864,5191.0
3,0,400,0,1.4,93.444,-36.1,4.967,5228.1
2,0,350,2,1.4,93.918,-42.7,4.963,5228.1
3,3,63,1,-2.9,92.201,-31.4,0.851,5076.2
3,0,143,0,1.4,93.444,-36.1,4.97,5228.1
0,0,344,2,1.1,93.994,-36.4,4.86,5191.0
0,0,566,1,-1.8,92.893,-46.2,1.266,5099.1
0,0,411,1,-1.8,92.893,-46.2,1.266,5099.1
8,0,234,0,-1.8,93.075,-47.1,1.405,5099.1
3,0,73,4,1.4,93.444,-36.1,4.964,5228.1
1,0,198,4,1.4,94.465,-41.8,4.959,5228.1
0,13,26,4,-1.8,92.893,-46.2,1.244,5099.1
5,0,78,0,-0.1,93.2,-42.0,4.153,5195.8
3,0,93,1,1.4,93.444,-36.1,4.963,5228.1
2,0,75,0,1.4,93.918,-42.7,4.962,5228.1
8,0,15,1,-1.8,93.075,-47.1,1.405,5099.1
2,0,125,0,1.4,93.918,-42.7,4.963,5228.1
8,0,266,4,-1.8,93.075,-47.1,1.406,5099.1
2,0,89,4,1.4,93.918,-42.7,4.961,5228.1
8,0,9,1,-1.8,93.075,-47.1,1.405,5099.1
4,0,270,1,-3.4,92.431,-26.9,0.739,5017.5
4,0,953,0,-3.4,92.431,-26.9,0.74,5017.5
3,0,156,0,1.4,93.444,-36.1,4.963,5228.1
2,0,458,8,1.4,93.918,-42.7,4.962,5228.1
2,0,422,0,-2.9,92.469,-33.6,1.044,5076.2
1,0,232,1,1.4,94.465,-41.8,4.959,5228.1
3,0,183,0,1.4,93.444,-36.1,4.963,5228.1
2,0,803,1,1.4,93.918,-42.7,4.962,5228.1
2,0,494,0,1.4,93.918,-42.7,4.957,5228.1
0,0,141,0,-1.8,92.893,-46.2,1.266,5099.1
0,0,160,0,1.1,93.994,-36.4,4.859,5191.0
2,0,251,0,-1.7,94.215,-40.3,0.885,4991.6
4,0,328,0,-3.4,92.431,-26.9,0.739,5017.5
1,0,156,2,1.4,94.465,-41.8,4.962,5228.1
0,0,205,3,1.1,93.994,-36.4,4.855,5191.0
3,0,448,0,1.4,93.444,-36.1,4.968,5228.1
1,0,563,1,1.4,94.465,-41.8,4.961,5228.1
5,0,117,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,326,2,-1.8,92.893,-46.2,1.291,5099.1
1,0,544,0,-1.7,94.055,-39.8,0.713,4991.6
2,1,252,0,-1.7,94.215,-40.3,0.846,4991.6
2,0,52,2,1.4,93.918,-42.7,4.962,5228.1
2,0,231,0,1.4,93.918,-42.7,4.962,5228.1
4,0,137,0,-3.4,92.431,-26.9,0.741,5017.5
1,0,323,1,1.4,94.465,-41.8,4.864,5228.1
2,0,156,3,1.4,93.918,-42.7,4.961,5228.1
5,0,222,0,-0.1,93.2,-42.0,4.076,5195.8
4,2,255,2,-3.4,92.431,-26.9,0.728,5017.5
0,0,246,0,1.1,93.994,-36.4,4.859,5191.0
2,0,174,0,1.4,93.918,-42.7,4.962,5228.1
1,0,192,0,1.4,94.465,-41.8,4.961,5228.1
1,0,198,1,1.4,94.465,-41.8,4.967,5228.1
2,0,361,2,1.4,93.918,-42.7,4.968,5228.1
2,0,108,3,1.4,93.918,-42.7,4.963,5228.1
3,0,128,4,1.4,93.444,-36.1,4.966,5228.1
0,0,122,1,1.1,93.994,-36.4,4.856,5191.0
9,0,445,1,-3.4,92.379,-29.8,0.788,5017.5
0,0,185,5,1.1,93.994,-36.4,4.857,5191.0
0,0,827,1,-1.8,92.893,-46.2,1.244,5099.1
3,0,316,0,1.4,93.444,-36.1,4.966,5228.1
2,0,62,1,1.4,93.918,-42.7,4.968,5228.1
0,0,206,1,-1.8,92.893,-46.2,1.291,5099.1
0,0,323,1,-1.8,92.893,-46.2,1.313,5099.1
0,0,448,0,1.1,93.994,-36.4,4.857,5191.0
0,0,126,1,1.1,93.994,-36.4,4.857,5191.0
5,0,1077,0,-0.1,93.2,-42.0,4.191,5195.8
1,0,122,5,1.4,94.465,-41.8,4.955,5228.1
0,0,76,4,1.1,93.994,-36.4,4.857,5191.0
0,0,150,1,1.1,93.994,-36.4,4.857,5191.0
4,0,88,0,-3.4,92.431,-26.9,0.728,5017.5
2,0,582,1,-1.7,94.215,-40.3,0.822,4991.6
0,0,231,1,1.1,93.994,-36.4,4.856,5191.0
0,0,297,2,-1.8,92.893,-46.2,1.25,5099.1
3,0,244,0,1.4,93.444,-36.1,4.967,5228.1
1,0,261,2,1.4,94.465,-41.8,4.962,5228.1
0,0,865,1,1.1,93.994,-36.4,4.856,5191.0
5,0,136,0,-3.4,92.649,-30.1,0.716,5017.5
2,0,118,2,1.4,93.918,-42.7,4.96,5228.1
0,0,165,0,1.1,93.994,-36.4,4.86,5191.0
0,0,36,5,-1.8,92.893,-46.2,1.244,5099.1
0,0,260,0,1.1,93.994,-36.4,4.857,5191.0
8,0,282,1,-1.8,93.075,-47.1,1.41,5099.1
3,0,205,0,1.4,93.444,-36.1,4.962,5228.1
8,0,142,1,-1.8,93.075,-47.1,1.405,5099.1
5,0,137,0,-0.1,93.2,-42.0,4.191,5195.8
2,8,609,1,-1.7,94.215,-40.3,0.782,4991.6
3,0,38,1,1.4,93.444,-36.1,4.965,5228.1
2,0,130,0,1.4,93.918,-42.7,4.96,5228.1
0,0,27,1,1.1,93.994,-36.4,4.857,5191.0
0,0,108,5,1.1,93.994,-36.4,4.856,5191.0
9,0,396,1,-1.1,94.199,-37.5,0.879,4963.6
1,3,324,2,-2.9,92.963,-40.8,1.266,5076.2
2,0,153,2,1.4,93.918,-42.7,4.961,5228.1
0,0,142,2,-1.8,92.893,-46.2,1.281,5099.1
0,0,57,0,1.1,93.994,-36.4,4.864,5191.0
0,0,295,0,1.1,93.994,-36.4,4.859,5191.0
8,0,308,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,326,0,1.1,93.994,-36.4,4.857,5191.0
2,0,623,1,1.4,93.918,-42.7,4.962,5228.1
5,0,371,0,-0.1,93.2,-42.0,4.076,5195.8
1,0,211,4,1.4,94.465,-41.8,4.864,5228.1
1,0,426,2,1.4,94.465,-41.8,4.865,5228.1
2,0,226,0,1.4,93.918,-42.7,4.963,5228.1
3,0,190,0,1.4,93.444,-36.1,4.963,5228.1
1,0,341,1,1.4,94.465,-41.8,4.864,5228.1
3,0,699,1,-2.9,92.201,-31.4,0.879,5076.2
8,0,71,1,-1.8,93.075,-47.1,1.41,5099.1
0,0,265,2,1.1,93.994,-36.4,4.864,5191.0
0,0,263,0,1.1,93.994,-36.4,4.858,5191.0
2,0,338,2,1.4,93.918,-42.7,4.96,5228.1
0,0,161,0,1.1,93.994,-36.4,4.856,5191.0
3,0,310,1,-2.9,92.201,-31.4,0.883,5076.2
0,0,214,0,-1.8,92.893,-46.2,1.291,5099.1
0,0,298,0,-1.8,92.893,-46.2,1.25,5099.1
3,0,287,0,1.4,93.444,-36.1,4.968,5228.1
0,0,179,3,1.1,93.994,-36.4,4.858,5191.0
2,0,385,5,1.4,93.918,-42.7,4.966,5228.1
5,0,943,0,-0.1,93.2,-42.0,4.191,5195.8
1,13,233,0,-2.9,92.963,-40.8,1.266,5076.2
2,0,98,0,1.4,93.918,-42.7,4.96,5228.1
5,0,157,0,-0.1,93.2,-42.0,4.076,5195.8
0,0,915,1,-1.8,92.893,-46.2,1.264,5099.1
0,0,88,1,1.1,93.994,-36.4,4.857,5191.0
0,0,171,3,1.1,93.994,-36.4,4.86,5191.0
1,0,104,1,1.4,94.465,-41.8,4.961,5228.1
1,0,21,0,-1.7,94.055,-39.8,0.729,4991.6
0,0,211,1,1.1,93.994,-36.4,4.859,5191.0
8,0,504,1,-1.8,93.075,-47.1,1.365,5099.1
4,0,125,0,-0.1,93.798,-40.4,4.86,5195.8
0,0,369,0,1.1,93.994,-36.4,4.856,5191.0
1,0,479,3,1.4,94.465,-41.8,4.961,5228.1
1,0,153,0,-2.9,92.963,-40.8,1.268,5076.2
8,0,138,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,316,3,1.1,93.994,-36.4,4.857,5191.0
0,0,238,2,1.1,93.994,-36.4,4.86,5191.0
2,0,18,36,1.4,93.918,-42.7,4.968,5228.1
0,0,133,1,1.1,93.994,-36.4,4.855,5191.0
0,0,110,1,1.1,93.994,-36.4,4.856,5191.0
0,0,327,0,-1.8,92.893,-46.2,1.264,5099.1
0,0,277,0,1.1,93.994,-36.4,4.856,5191.0
2,0,716,5,1.4,93.918,-42.7,4.968,5228.1
0,0,17,9,1.1,93.994,-36.4,4.86,5191.0
0,0,41,0,-1.8,92.893,-46.2,1.291,5099.1
1,0,160,0,-2.9,92.963,-40.8,1.26,5076.2
0,0,475,1,1.1,93.994,-36.4,4.86,5191.0
0,0,663,2,1.1,93.994,-36.4,4.855,5191.0
0,0,252,3,1.1,93.994,-36.4,4.857,5191.0
0,0,1028,1,1.1,93.994,-36.4,4.859,5191.0
0,0,293,0,-1.8,92.893,-46.2,1.327,5099.1
2,0,367,1,1.4,93.918,-42.7,4.968,5228.1
0,0,531,1,1.1,93.994,-36.4,4.856,5191.0
2,0,808,0,1.4,93.918,-42.7,4.963,5228.1
3,0,138,0,1.4,93.444,-36.1,4.964,5228.1
3,0,33,0,1.4,93.444,-36.1,4.965,5228.1
5,0,201,1,-0.1,93.2,-42.0,4.153,5195.8
2,0,60,0,1.4,93.918,-42.7,4.963,5228.1
8,0,903,1,-1.8,93.075,-47.1,1.415,5099.1
1,0,34,2,1.4,94.465,-41.8,4.959,5228.1
0,0,325,0,-1.8,92.893,-46.2,1.344,5099.1
0,0,629,1,1.1,93.994,-36.4,4.857,5191.0
5,2,200,1,-0.1,93.2,-42.0,4.191,5195.8
3,0,251,2,1.4,93.444,-36.1,4.964,5228.1
3,0,172,1,1.4,93.444,-36.1,4.965,5228.1
8,0,137,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,80,4,1.4,93.918,-42.7,4.958,5228.1
5,0,408,8,-0.1,93.2,-42.0,4.021,5195.8
0,0,55,4,-1.8,92.893,-46.2,1.327,5099.1
1,0,301,0,1.4,94.465,-41.8,4.864,5228.1
1,0,440,2,1.4,94.465,-41.8,4.96,5228.1
3,0,109,10,1.4,93.444,-36.1,4.965,5228.1
2,0,61,3,1.4,93.918,-42.7,4.959,5228.1
3,0,183,6,1.4,93.444,-36.1,4.963,5228.1
4,0,316,1,-1.1,94.601,-49.5,1.016,4963.6
3,0,1197,1,1.4,93.444,-36.1,4.968,5228.1
8,0,394,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,244,0,-1.8,92.893,-46.2,1.354,5099.1
3,0,130,6,1.4,93.444,-36.1,4.964,5228.1
2,0,230,0,1.4,93.918,-42.7,4.963,5228.1
0,0,26,18,1.1,93.994,-36.4,4.864,5191.0
8,0,216,1,-1.8,93.075,-47.1,1.453,5099.1
0,0,16,5,-1.8,92.893,-46.2,1.25,5099.1
2,0,638,2,1.4,93.918,-42.7,4.963,5228.1
2,0,114,0,1.4,93.918,-42.7,4.968,5228.1
3,0,414,1,1.4,93.444,-36.1,4.964,5228.1
1,3,336,2,-2.9,92.963,-40.8,1.268,5076.2
4,0,86,0,-3.4,92.431,-26.9,0.754,5017.5
2,0,167,1,1.4,93.918,-42.7,4.96,5228.1
0,0,47,3,-1.8,92.893,-46.2,1.244,5099.1
0,0,103,5,-1.8,92.893,-46.2,1.25,5099.1
0,0,107,1,1.1,93.994,-36.4,4.858,5191.0
0,0,902,0,-1.8,92.893,-46.2,1.281,5099.1
8,0,405,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,293,0,1.1,93.994,-36.4,4.857,5191.0
2,0,154,0,1.4,93.918,-42.7,4.963,5228.1
0,0,74,0,-1.8,92.893,-46.2,1.299,5099.1
0,0,127,1,-1.8,92.893,-46.2,1.354,5099.1
3,0,217,0,1.4,93.444,-36.1,4.964,5228.1
2,0,164,0,1.4,93.918,-42.7,4.961,5228.1
2,0,253,0,1.4,93.918,-42.7,4.968,5228.1
8,1,147,0,-1.8,93.749,-34.6,0.642,5008.7
2,0,168,1,1.4,93.918,-42.7,4.957,5228.1
3,0,196,0,1.4,93.444,-36.1,4.968,5228.1
0,0,116,0,1.1,93.994,-36.4,4.86,5191.0
2,0,51,0,1.4,93.918,-42.7,4.963,5228.1
0,0,66,2,1.1,93.994,-36.4,4.856,5191.0
3,0,229,1,1.4,93.444,-36.1,4.968,5228.1
2,0,56,2,1.4,93.918,-42.7,4.961,5228.1
1,0,1009,4,1.4,94.465,-41.8,4.96,5228.1
3,2,209,1,-2.9,92.201,-31.4,0.869,5076.2
7,0,415,0,-1.8,92.843,-50.0,1.56,5099.1
0,15,444,1,-1.8,93.876,-40.0,0.685,5008.7
3,0,714,0,-2.9,92.201,-31.4,0.881,5076.2
1,0,318,2,1.4,94.465,-41.8,4.866,5228.1
2,0,157,1,1.4,93.918,-42.7,4.957,5228.1
3,0,129,3,1.4,93.444,-36.1,4.968,5228.1
2,0,55,0,1.4,93.918,-42.7,4.962,5228.1
9,3,385,0,-3.4,92.379,-29.8,0.809,5017.5
2,0,78,3,1.4,93.918,-42.7,4.961,5228.1
2,0,23,0,1.4,93.918,-42.7,4.962,5228.1
8,0,190,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,60,0,1.4,93.918,-42.7,4.962,5228.1
2,0,328,1,1.4,93.918,-42.7,4.963,5228.1
5,0,80,9,-0.1,93.2,-42.0,4.021,5195.8
2,0,151,7,1.4,93.918,-42.7,4.963,5228.1
3,0,270,9,1.4,93.444,-36.1,4.962,5228.1
1,0,606,0,1.4,94.465,-41.8,4.959,5228.1
0,0,256,5,1.1,93.994,-36.4,4.856,5191.0
0,0,159,2,1.1,93.994,-36.4,4.857,5191.0
0,0,161,2,-1.8,92.893,-46.2,1.266,5099.1
0,0,246,0,1.1,93.994,-36.4,4.857,5191.0
1,1,200,0,-1.7,94.055,-39.8,0.715,4991.6
5,0,34,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,323,1,-1.8,92.893,-46.2,1.281,5099.1
0,0,58,1,1.1,93.994,-36.4,4.864,5191.0
0,0,661,0,-1.8,92.893,-46.2,1.327,5099.1
1,0,392,0,-2.9,92.963,-40.8,1.262,5076.2
2,0,277,0,1.4,93.918,-42.7,4.957,5228.1
