month_n,pdays_n,duration,campaign_n,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
2,0,136,0,1.4,93.918,-42.7,4.96,5228.1
5,0,85,1,-0.1,93.2,-42.0,4.191,5195.8
0,0,105,3,1.1,93.994,-36.4,4.857,5191.0
0,0,145,1,1.1,93.994,-36.4,4.864,5191.0
0,0,171,1,1.1,93.994,-36.4,4.864,5191.0
2,0,537,0,1.4,93.918,-42.7,4.962,5228.1
8,0,249,0,-1.8,93.075,-47.1,1.483,5099.1
2,0,217,8,1.4,93.918,-42.7,4.962,5228.1
9,0,156,1,-3.4,92.379,-29.8,0.803,5017.5
0,0,247,0,-1.8,92.893,-46.2,1.327,5099.1
0,0,78,0,-1.8,92.893,-46.2,1.266,5099.1
0,0,124,0,1.1,93.994,-36.4,4.857,5191.0
2,0,140,1,1.4,93.918,-42.7,4.962,5228.1
1,0,123,0,1.4,94.465,-41.8,4.961,5228.1
2,0,151,0,1.4,93.918,-42.7,4.958,5228.1
0,0,942,0,-1.8,92.893,-46.2,1.291,5099.1
5,0,171,1,-0.1,93.2,-42.0,4.021,5195.8
2,0,12,0,-1.7,94.215,-40.3,0.782,4991.6
2,0,120,2,1.4,93.918,-42.7,4.962,5228.1
0,0,206,2,1.1,93.994,-36.4,4.86,5191.0
0,0,166,0,-1.8,92.893,-46.2,1.266,5099.1
6,0,110,2,-3.0,92.713,-33.0,0.7,5023.5
5,0,142,0,-0.1,93.2,-42.0,4.191,5195.8
2,0,353,0,1.4,93.918,-42.7,4.962,5228.1
1,0,825,0,1.4,94.465,-41.8,4.864,5228.1
3,0,724,11,1.4,93.444,-36.1,4.963,5228.1
2,0,10,4,1.4,93.918,-42.7,4.968,5228.1
5,0,63,0,-0.1,93.2,-42.0,4.021,5195.8
3,0,452,1,1.4,93.444,-36.1,4.963,5228.1
5,0,277,3,-0.1,93.2,-42.0,4.12,5195.8
2,0,147,1,1.4,93.918,-42.7,4.962,5228.1
3,0,86,3,1.4,93.444,-36.1,4.97,5228.1
5,0,199,0,-0.1,93.2,-42.0,4.076,5195.8
0,0,532,2,-1.8,92.893,-46.2,1.25,5099.1
0,0,137,0,1.1,93.994,-36.4,4.859,5191.0
2,0,129,0,1.4,93.918,-42.7,4.963,5228.1
1,0,199,2,1.4,94.465,-41.8,4.864,5228.1
3,0,198,3,1.4,93.444,-36.1,4.965,5228.1
1,0,51,3,1.4,94.465,-41.8,4.865,5228.1
0,0,107,0,1.1,93.994,-36.4,4.856,5191.0
3,3,159,1,-2.9,92.201,-31.4,0.838,5076.2
5,0,37,0,-0.1,93.2,-42.0,4.12,5195.8
2,0,132,0,1.4,93.918,-42.7,4.961,5228.1
0,0,119,3,-1.8,92.893,-46.2,1.244,5099.1
2,0,250,3,-1.7,94.215,-40.3,0.846,4991.6
0,0,193,1,1.1,93.994,-36.4,4.857,5191.0
8,0,274,4,-1.8,93.075,-47.1,1.405,5099.1
0,0,25,0,-1.8,92.893,-46.2,1.281,5099.1
0,0,119,1,1.1,93.994,-36.4,4.858,5191.0
0,0,87,1,1.1,93.994,-36.4,4.856,5191.0
5,0,79,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,120,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,341,0,-1.8,92.893,-46.2,1.281,5099.1
1,0,184,1,1.4,94.465,-41.8,4.959,5228.1
3,0,116,4,1.4,93.444,-36.1,4.964,5228.1
2,0,79,3,1.4,93.918,-42.7,4.961,5228.1
4,0,411,1,-3.4,92.431,-26.9,0.742,5017.5
1,0,269,2,1.4,94.465,-41.8,4.865,5228.1
0,0,153,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,211,1,1.1,93.994,-36.4,4.855,5191.0
5,0,238,0,-1.1,94.767,-50.8,1.046,4963.6
2,0,816,5,1.4,93.918,-42.7,4.961,5228.1
1,0,187,2,1.4,94.465,-41.8,4.96,5228.1
0,0,244,0,1.1,93.994,-36.4,4.855,5191.0
2,0,292,2,1.4,93.918,-42.7,4.962,5228.1
5,0,71,2,-0.1,93.2,-42.0,4.153,5195.8
1,0,252,3,1.4,94.465,-41.8,4.947,5228.1
1,0,77,1,1.4,94.465,-41.8,4.961,5228.1
3,0,22,0,-1.7,94.027,-38.3,0.89,4991.6
0,0,466,1,-1.8,92.893,-46.2,1.281,5099.1
1,0,49,0,1.4,94.465,-41.8,4.961,5228.1
0,0,239,1,1.1,93.994,-36.4,4.858,5191.0
1,0,45,1,1.4,94.465,-41.8,4.955,5228.1
4,0,41,0,-0.1,93.798,-40.4,4.921,5195.8
2,0,186,0,1.4,93.918,-42.7,4.961,5228.1
3,0,125,9,1.4,93.444,-36.1,4.963,5228.1
7,0,243,2,-1.8,92.843,-50.0,1.531,5099.1
5,0,110,1,-0.1,93.2,-42.0,4.076,5195.8
1,0,516,1,1.4,94.465,-41.8,4.959,5228.1
2,0,33,2,1.4,93.918,-42.7,4.968,5228.1
1,0,439,0,1.4,94.465,-41.8,4.959,5228.1
0,0,154,0,1.1,93.994,-36.4,4.857,5191.0
2,0,168,0,1.4,93.918,-42.7,4.963,5228.1
0,0,142,2,1.1,93.994,-36.4,4.858,5191.0
3,0,99,0,-2.9,92.201,-31.4,0.873,5076.2
8,0,266,2,-1.8,93.075,-47.1,1.423,5099.1
2,0,144,0,1.4,93.918,-42.7,4.963,5228.1
0,0,536,1,-1.8,92.893,-46.2,1.244,5099.1
1,0,104,0,1.4,94.465,-41.8,4.866,5228.1
0,0,177,3,1.1,93.994,-36.4,4.857,5191.0
5,0,74,1,-0.1,93.2,-42.0,4.191,5195.8
0,0,96,2,1.1,93.994,-36.4,4.856,5191.0
0,0,210,0,1.1,93.994,-36.4,4.864,5191.0
1,0,1487,0,1.4,94.465,-41.8,4.962,5228.1
8,0,131,0,-1.8,93.075,-47.1,1.445,5099.1
2,0,322,2,1.4,93.918,-42.7,4.963,5228.1
3,0,124,0,1.4,93.444,-36.1,4.968,5228.1
5,0,244,2,-0.1,93.2,-42.0,4.153,5195.8
3,0,92,2,1.4,93.444,-36.1,4.965,5228.1
9,0,105,2,-3.4,92.379,-29.8,0.781,5017.5
3,0,523,2,1.4,93.444,-36.1,4.964,5228.1
0,0,178,1,1.1,93.994,-36.4,4.855,5191.0
2,0,487,4,1.4,93.918,-42.7,4.963,5228.1
0,0,228,5,-1.8,92.893,-46.2,1.354,5099.1
1,0,26,0,1.4,94.465,-41.8,4.962,5228.1
0,10,458,2,-1.8,92.893,-46.2,1.354,5099.1
3,0,163,2,1.4,93.444,-36.1,4.964,5228.1
2,0,91,0,1.4,93.918,-42.7,4.962,5228.1
0,0,162,0,1.1,93.994,-36.4,4.855,5191.0
1,0,386,0,1.4,94.465,-41.8,4.864,5228.1
8,0,693,1,-1.8,93.075,-47.1,1.4,5099.1
3,0,498,5,1.4,93.444,-36.1,4.966,5228.1
3,0,763,8,1.4,93.444,-36.1,4.964,5228.1
9,0,96,1,-3.4,92.379,-29.8,0.773,5017.5
3,0,180,0,1.4,93.444,-36.1,4.963,5228.1
0,0,151,1,1.1,93.994,-36.4,4.858,5191.0
8,0,384,0,-1.8,93.075,-47.1,1.41,5099.1
9,0,39,0,-3.4,92.379,-29.8,0.77,5017.5
2,0,431,0,1.4,93.918,-42.7,4.962,5228.1
3,0,143,1,1.4,93.444,-36.1,4.963,5228.1
0,0,178,2,-1.8,92.893,-46.2,1.291,5099.1
3,1,326,3,-1.7,94.027,-38.3,0.895,4991.6
0,0,139,2,1.1,93.994,-36.4,4.856,5191.0
3,0,543,0,-2.9,92.201,-31.4,0.859,5076.2
2,0,74,0,1.4,93.918,-42.7,4.962,5228.1
5,8,176,1,-3.4,92.649,-30.1,0.714,5017.5
0,0,259,0,-1.8,92.893,-46.2,1.281,5099.1
1,0,680,1,1.4,94.465,-41.8,4.962,5228.1
3,0,108,0,1.4,93.444,-36.1,4.966,5228.1
0,0,769,1,1.1,93.994,-36.4,4.857,5191.0
3,0,1238,0,1.4,93.444,-36.1,4.965,5228.1
5,0,130,1,-0.1,93.2,-42.0,4.12,5195.8
2,0,122,4,1.4,93.918,-42.7,4.963,5228.1
3,0,180,1,1.4,93.444,-36.1,4.963,5228.1
5,0,372,1,-0.1,93.2,-42.0,4.153,5195.8
0,0,49,0,1.1,93.994,-36.4,4.86,5191.0
0,0,207,0,-1.8,92.893,-46.2,1.334,5099.1
3,0,142,0,1.4,93.444,-36.1,4.964,5228.1
3,0,299,1,1.4,93.444,-36.1,4.963,5228.1
3,0,467,0,1.4,93.444,-36.1,4.964,5228.1
1,0,319,3,1.4,94.465,-41.8,4.967,5228.1
8,0,329,1,-1.8,93.075,-47.1,1.483,5099.1
1,0,122,0,1.4,94.465,-41.8,4.961,5228.1
0,0,376,1,-1.8,92.893,-46.2,1.334,5099.1
5,0,234,2,-0.1,93.2,-42.0,4.153,5195.8
1,0,387,0,1.4,94.465,-41.8,4.866,5228.1
1,0,983,1,1.4,94.465,-41.8,4.866,5228.1
1,0,59,0,-2.9,92.963,-40.8,1.262,5076.2
0,0,259,1,-1.8,92.893,-46.2,1.244,5099.1
1,0,62,2,1.4,94.465,-41.8,4.959,5228.1
2,3,305,3,-1.7,94.215,-40.3,0.827,4991.6
5,0,180,0,-1.1,94.767,-50.8,1.031,4963.6
1,0,17,29,1.4,94.465,-41.8,4.959,5228.1
2,0,31,0,1.4,93.918,-42.7,4.96,5228.1
0,0,729,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,854,1,-1.8,92.893,-46.2,1.266,5099.1
5,0,117,2,-0.1,93.2,-42.0,4.076,5195.8
0,0,106,2,-1.8,92.893,-46.2,1.291,5099.1
3,0,202,0,1.4,93.444,-36.1,4.963,5228.1
8,0,164,3,-1.8,93.075,-47.1,1.406,5099.1
1,0,103,2,1.4,94.465,-41.8,4.947,5228.1
2,0,118,2,1.4,93.918,-42.7,4.962,5228.1
0,0,13,10,-1.8,92.893,-46.2,1.25,5099.1
0,3,520,1,-1.8,92.893,-46.2,1.354,5099.1
2,0,71,0,1.4,93.918,-42.7,4.956,5228.1
0,0,166,0,1.1,93.994,-36.4,4.855,5191.0
4,3,339,2,-1.1,94.601,-49.5,1.025,4963.6
0,0,189,6,1.1,93.994,-36.4,4.857,5191.0
3,0,44,0,1.4,93.444,-36.1,4.963,5228.1
0,0,63,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,244,0,1.1,93.994,-36.4,4.858,5191.0
0,0,63,0,-1.8,92.893,-46.2,1.291,5099.1
0,0,84,0,1.1,93.994,-36.4,4.86,5191.0
0,0,261,0,1.1,93.994,-36.4,4.857,5191.0
1,0,369,0,-1.7,94.055,-39.8,0.742,4991.6
3,0,130,2,1.4,93.444,-36.1,4.965,5228.1
1,0,360,1,1.4,94.465,-41.8,4.864,5228.1
3,0,122,0,1.4,93.444,-36.1,4.964,5228.1
8,0,188,0,-1.8,93.075,-47.1,1.435,5099.1
2,0,170,2,1.4,93.918,-42.7,4.961,5228.1
0,0,354,0,-1.8,92.893,-46.2,1.259,5099.1
0,0,91,1,1.1,93.994,-36.4,4.858,5191.0
2,0,362,1,1.4,93.918,-42.7,4.957,5228.1
5,0,62,5,-0.1,93.2,-42.0,4.021,5195.8
0,0,132,1,-1.8,92.893,-46.2,1.281,5099.1
2,0,102,0,1.4,93.918,-42.7,4.955,5228.1
0,0,124,1,-1.8,92.893,-46.2,1.281,5099.1
3,0,353,9,1.4,93.444,-36.1,4.964,5228.1
1,0,81,3,1.4,94.465,-41.8,4.96,5228.1
8,0,130,1,-1.8,93.075,-47.1,1.365,5099.1
9,0,589,2,-3.4,92.379,-29.8,0.797,5017.5
1,0,18,33,1.4,94.465,-41.8,4.96,5228.1
2,0,169,1,1.4,93.918,-42.7,4.957,5228.1
0,0,55,2,1.1,93.994,-36.4,4.858,5191.0
5,0,788,0,-0.1,93.2,-42.0,4.191,5195.8
3,0,273,0,-2.9,92.201,-31.4,0.849,5076.2
1,0,123,0,1.4,94.465,-41.8,4.961,5228.1
2,0,543,1,1.4,93.918,-42.7,4.96,5228.1
2,0,280,1,1.4,93.918,-42.7,4.961,5228.1
8,0,352,0,-1.8,93.075,-47.1,1.41,5099.1
2,0,383,6,1.4,93.918,-42.7,4.963,5228.1
8,0,108,4,-1.8,93.075,-47.1,1.405,5099.1
8,0,531,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,262,1,-1.8,92.893,-46.2,1.313,5099.1
3,0,72,1,1.4,93.444,-36.1,4.966,5228.1
5,0,114,0,-0.1,93.2,-42.0,4.12,5195.8
2,0,123,1,1.4,93.918,-42.7,4.963,5228.1
5,0,86,0,-0.1,93.2,-42.0,4.245,5195.8
3,0,199,0,1.4,93.444,-36.1,4.963,5228.1
3,0,105,2,1.4,93.444,-36.1,4.963,5228.1
3,0,884,1,1.4,93.444,-36.1,4.964,5228.1
0,0,119,0,-1.8,92.893,-46.2,1.244,5099.1
5,0,301,0,-0.1,93.2,-42.0,4.076,5195.8
0,0,75,0,1.1,93.994,-36.4,4.859,5191.0
3,0,246,6,1.4,93.444,-36.1,4.964,5228.1
2,0,85,0,1.4,93.918,-42.7,4.962,5228.1
2,0,160,3,1.4,93.918,-42.7,4.962,5228.1
2,0,790,0,1.4,93.918,-42.7,4.961,5228.1
2,0,471,1,1.4,93.918,-42.7,4.963,5228.1
0,0,430,1,-1.8,92.893,-46.2,1.327,5099.1
2,0,442,0,1.4,93.918,-42.7,4.961,5228.1
0,0,629,0,-1.8,92.893,-46.2,1.299,5099.1
2,0,145,2,1.4,93.918,-42.7,4.96,5228.1
1,0,673,0,-2.9,92.963,-40.8,1.262,5076.2
3,0,128,0,1.4,93.444,-36.1,4.964,5228.1
7,0,139,4,-1.8,92.843,-50.0,1.811,5099.1
8,0,271,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,352,1,1.1,93.994,-36.4,4.855,5191.0
5,0,278,3,-0.1,93.2,-42.0,4.076,5195.8
1,1,339,0,-1.7,94.055,-39.8,0.739,4991.6
3,0,131,4,1.4,93.444,-36.1,4.964,5228.1
3,0,119,0,1.4,93.444,-36.1,4.965,5228.1
0,0,1276,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,41,0,1.1,93.994,-36.4,4.857,5191.0
8,0,58,2,-1.8,93.075,-47.1,1.445,5099.1
3,0,48,7,1.4,93.444,-36.1,4.962,5228.1
1,0,19,33,1.4,94.465,-41.8,4.962,5228.1
0,0,451,1,1.1,93.994,-36.4,4.857,5191.0
5,0,172,2,-0.1,93.2,-42.0,4.191,5195.8
3,0,24,10,1.4,93.444,-36.1,4.963,5228.1
5,0,77,1,-0.1,93.2,-42.0,4.076,5195.8
2,0,285,1,1.4,93.918,-42.7,4.961,5228.1
2,0,744,3,1.4,93.918,-42.7,4.957,5228.1
5,0,151,1,-0.1,93.2,-42.0,4.076,5195.8
3,0,194,1,1.4,93.444,-36.1,4.966,5228.1
0,0,1110,2,1.1,93.994,-36.4,4.859,5191.0
1,0,311,0,1.4,94.465,-41.8,4.962,5228.1
3,0,166,2,1.4,93.444,-36.1,4.966,5228.1
2,0,367,1,1.4,93.918,-42.7,4.962,5228.1
3,0,975,1,1.4,93.444,-36.1,4.964,5228.1
2,0,111,3,1.4,93.918,-42.7,4.968,5228.1
8,0,150,0,-1.8,93.075,-47.1,1.445,5099.1
5,0,69,0,-0.1,93.2,-42.0,4.076,5195.8
1,0,15,7,1.4,94.465,-41.8,4.962,5228.1
2,0,474,0,1.4,93.918,-42.7,4.968,5228.1
0,0,90,1,1.1,93.994,-36.4,4.857,5191.0
0,0,154,3,1.1,93.994,-36.4,4.858,5191.0
0,0,309,1,1.1,93.994,-36.4,4.86,5191.0
0,0,357,0,1.1,93.994,-36.4,4.857,5191.0
8,0,515,0,-1.8,93.075,-47.1,1.405,5099.1
1,0,102,3,-2.9,92.963,-40.8,1.262,5076.2
2,0,189,4,1.4,93.918,-42.7,4.961,5228.1
2,0,720,1,1.4,93.918,-42.7,4.963,5228.1
3,0,210,1,1.4,93.444,-36.1,4.967,5228.1
3,0,129,2,1.4,93.444,-36.1,4.964,5228.1
1,0,146,2,1.4,94.465,-41.8,4.947,5228.1
0,0,63,2,1.1,93.994,-36.4,4.857,5191.0
2,0,127,2,1.4,93.918,-42.7,4.958,5228.1
2,0,474,6,-1.7,94.215,-40.3,0.822,4991.6
3,0,314,0,1.4,93.444,-36.1,4.964,5228.1
0,0,219,0,1.1,93.994,-36.4,4.857,5191.0
2,0,463,1,1.4,93.918,-42.7,4.96,5228.1
2,0,224,3,1.4,93.918,-42.7,4.96,5228.1
5,0,517,0,-0.1,93.2,-42.0,4.076,5195.8
0,0,1023,3,1.1,93.994,-36.4,4.859,5191.0
3,0,360,2,1.4,93.444,-36.1,4.964,5228.1
0,0,344,1,1.1,93.994,-36.4,4.857,5191.0
7,0,187,2,-1.8,92.843,-50.0,1.811,5099.1
1,0,171,1,1.4,94.465,-41.8,4.96,5228.1
2,0,491,0,1.4,93.918,-42.7,4.962,5228.1
0,0,261,0,-1.8,92.893,-46.2,1.25,5099.1
0,0,252,0,-1.8,92.893,-46.2,1.327,5099.1
2,0,242,3,1.4,93.918,-42.7,4.963,5228.1
0,0,302,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,420,0,1.1,93.994,-36.4,4.858,5191.0
3,0,112,0,1.4,93.444,-36.1,4.964,5228.1
3,0,82,0,-2.9,92.201,-31.4,0.879,5076.2
0,0,302,0,-1.8,92.893,-46.2,1.327,5099.1
2,0,85,1,1.4,93.918,-42.7,4.962,5228.1
3,0,238,1,1.4,93.444,-36.1,4.963,5228.1
2,0,503,1,1.4,93.918,-42.7,4.957,5228.1
1,0,126,2,1.4,94.465,-41.8,4.96,5228.1
2,0,108,0,1.4,93.918,-42.7,4.961,5228.1
2,0,18,0,1.4,93.918,-42.7,4.96,5228.1
3,0,129,2,1.4,93.444,-36.1,4.964,5228.1
2,0,84,0,1.4,93.918,-42.7,4.958,5228.1
3,0,88,2,1.4,93.444,-36.1,4.964,5228.1
2,0,144,0,1.4,93.918,-42.7,4.968,5228.1
3,0,59,2,1.4,93.444,-36.1,4.963,5228.1
0,0,209,0,-1.8,92.893,-46.2,1.334,5099.1
3,0,145,0,1.4,93.444,-36.1,4.965,5228.1
3,0,174,3,1.4,93.444,-36.1,4.963,5228.1
2,0,1341,6,1.4,93.918,-42.7,4.963,5228.1
2,0,238,0,1.4,93.918,-42.7,4.963,5228.1
3,0,168,0,1.4,93.444,-36.1,4.963,5228.1
0,0,171,0,1.1,93.994,-36.4,4.864,5191.0
1,0,136,1,1.4,94.465,-41.8,4.958,5228.1
7,0,109,0,-1.8,93.369,-34.8,0.646,5008.7
0,0,189,2,-1.8,92.893,-46.2,1.281,5099.1
1,0,180,0,-2.9,92.963,-40.8,1.266,5076.2
2,0,736,1,1.4,93.918,-42.7,4.962,5228.1
8,0,236,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,460,2,-1.8,92.893,-46.2,1.25,5099.1
0,0,152,0,-1.8,92.893,-46.2,1.281,5099.1
0,0,267,3,-1.8,92.893,-46.2,1.266,5099.1
2,0,166,1,1.4,93.918,-42.7,4.961,5228.1
0,0,320,1,-1.8,92.893,-46.2,1.266,5099.1
1,0,353,1,1.4,94.465,-41.8,4.96,5228.1
1,0,302,0,1.4,94.465,-41.8,4.961,5228.1
3,0,103,0,1.4,93.444,-36.1,4.965,5228.1
0,0,92,0,1.1,93.994,-36.4,4.86,5191.0
5,0,40,0,-0.1,93.2,-42.0,4.153,5195.8
3,0,237,0,1.4,93.444,-36.1,4.966,5228.1
1,0,489,4,1.4,94.465,-41.8,4.864,5228.1
0,0,233,0,1.1,93.994,-36.4,4.857,5191.0
7,0,166,2,-1.8,92.843,-50.0,1.726,5099.1
1,0,209,11,1.4,94.465,-41.8,4.962,5228.1
3,0,439,2,1.4,93.444,-36.1,4.966,5228.1
2,0,39,2,1.4,93.918,-42.7,4.962,5228.1
0,0,60,0,-1.8,92.893,-46.2,1.281,5099.1
0,0,77,2,-1.8,92.893,-46.2,1.334,5099.1
1,0,269,0,1.4,94.465,-41.8,4.961,5228.1
8,0,143,1,-1.8,93.075,-47.1,1.445,5099.1
3,0,113,1,1.4,93.444,-36.1,4.964,5228.1
7,0,136,2,-1.8,92.843,-50.0,1.52,5099.1
2,0,227,3,1.4,93.918,-42.7,4.96,5228.1
1,0,38,2,1.4,94.465,-41.8,4.967,5228.1
0,0,168,4,-1.8,92.893,-46.2,1.299,5099.1
5,0,152,0,-0.1,93.2,-42.0,4.021,5195.8
1,0,417,0,-2.9,92.963,-40.8,1.262,5076.2
2,0,245,2,1.4,93.918,-42.7,4.962,5228.1
8,0,253,0,-1.8,93.075,-47.1,1.41,5099.1
0,0,61,0,-1.8,92.893,-46.2,1.25,5099.1
5,0,61,2,-0.1,93.2,-42.0,4.021,5195.8
8,0,96,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,228,1,1.1,93.994,-36.4,4.857,5191.0
0,0,239,2,-1.8,92.893,-46.2,1.327,5099.1
0,0,14,0,-1.8,92.893,-46.2,1.281,5099.1
2,0,121,1,1.4,93.918,-42.7,4.96,5228.1
1,0,77,1,-2.9,92.963,-40.8,1.26,5076.2
8,0,285,0,-1.8,93.075,-47.1,1.41,5099.1
3,0,162,0,-2.9,92.201,-31.4,0.884,5076.2
0,0,615,0,1.1,93.994,-36.4,4.857,5191.0
5,0,49,2,-0.1,93.2,-42.0,4.191,5195.8
2,0,93,2,1.4,93.918,-42.7,4.962,5228.1
2,0,49,0,1.4,93.918,-42.7,4.957,5228.1
3,0,110,2,1.4,93.444,-36.1,4.965,5228.1
1,0,214,2,-2.9,92.963,-40.8,1.26,5076.2
0,0,21,2,1.1,93.994,-36.4,4.855,5191.0
1,0,73,2,1.4,94.465,-41.8,4.865,5228.1
4,1,151,1,-3.4,92.431,-26.9,0.731,5017.5
5,0,221,1,-0.1,93.2,-42.0,4.12,5195.8
0,0,129,1,-1.8,92.893,-46.2,1.313,5099.1
2,0,203,0,-1.7,94.215,-40.3,0.84,4991.6
0,0,58,2,1.1,93.994,-36.4,4.864,5191.0
0,0,429,1,-1.8,92.893,-46.2,1.291,5099.1
0,0,44,21,1.1,93.994,-36.4,4.86,5191.0
5,0,1055,0,-0.1,93.2,-42.0,4.021,5195.8
0,0,34,2,1.1,93.994,-36.4,4.857,5191.0
5,0,633,1,-0.1,93.2,-42.0,4.076,5195.8
2,0,104,5,1.4,93.918,-42.7,4.961,5228.1
0,0,17,0,-1.8,92.893,-46.2,1.244,5099.1
2,0,478,1,-2.9,92.469,-33.6,1.072,5076.2
3,0,217,1,1.4,93.444,-36.1,4.964,5228.1
3,0,81,1,1.4,93.444,-36.1,4.967,5228.1
0,0,118,3,1.1,93.994,-36.4,4.86,5191.0
0,0,168,2,1.1,93.994,-36.4,4.857,5191.0
1,0,55,1,1.4,94.465,-41.8,4.962,5228.1
2,0,360,1,1.4,93.918,-42.7,4.958,5228.1
0,0,568,0,-1.8,92.893,-46.2,1.344,5099.1
2,0,109,2,-1.7,94.215,-40.3,0.889,4991.6
1,0,979,8,1.4,94.465,-41.8,4.961,5228.1
2,0,70,0,1.4,93.918,-42.7,4.962,5228.1
3,0,245,0,1.4,93.444,-36.1,4.964,5228.1
1,0,240,1,1.4,94.465,-41.8,4.961,5228.1
0,0,93,0,1.1,93.994,-36.4,4.856,5191.0
1,0,44,5,1.4,94.465,-41.8,4.961,5228.1
2,0,333,2,1.4,93.918,-42.7,4.96,5228.1
5,0,130,2,-0.1,93.2,-42.0,4.153,5195.8
2,0,72,0,-2.9,92.469,-33.6,1.029,5076.2
0,0,243,0,1.1,93.994,-36.4,4.86,5191.0
5,3,332,1,-3.4,92.649,-30.1,0.714,5017.5
3,0,112,1,1.4,93.444,-36.1,4.964,5228.1
3,0,940,9,1.4,93.444,-36.1,4.966,5228.1
7,0,119,4,-1.8,92.843,-50.0,1.687,5099.1
3,0,267,1,1.4,93.444,-36.1,4.964,5228.1
0,0,119,1,1.1,93.994,-36.4,4.86,5191.0
8,0,81,2,-1.8,93.075,-47.1,1.405,5099.1
3,0,242,2,1.4,93.444,-36.1,4.963,5228.1
3,0,169,0,1.4,93.444,-36.1,4.965,5228.1
1,0,71,0,1.4,94.465,-41.8,4.959,5228.1
2,0,1259,0,1.4,93.918,-42.7,4.962,5228.1
2,0,135,2,1.4,93.918,-42.7,4.961,5228.1
2,0,115,2,1.4,93.918,-42.7,4.961,5228.1
5,0,98,1,-1.1,94.767,-50.8,1.048,4963.6
0,0,361,1,1.1,93.994,-36.4,4.856,5191.0
0,0,342,0,1.1,93.994,-36.4,4.857,5191.0
8,0,611,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,49,0,1.1,93.994,-36.4,4.857,5191.0
0,0,440,1,1.1,93.994,-36.4,4.86,5191.0
5,0,282,1,-0.1,93.2,-42.0,4.153,5195.8
2,0,144,5,1.4,93.918,-42.7,4.963,5228.1
1,0,19,3,1.4,94.465,-41.8,4.959,5228.1
3,0,101,0,1.4,93.444,-36.1,4.964,5228.1
0,0,55,1,1.1,93.994,-36.4,4.858,5191.0
1,0,252,2,1.4,94.465,-41.8,4.961,5228.1
2,0,140,2,1.4,93.918,-42.7,4.957,5228.1
1,0,637,2,1.4,94.465,-41.8,4.961,5228.1
2,0,81,1,1.4,93.918,-42.7,4.968,5228.1
8,0,281,0,-1.8,93.075,-47.1,1.405,5099.1
3,0,181,0,1.4,93.444,-36.1,4.967,5228.1
3,0,23,8,1.4,93.444,-36.1,4.965,5228.1
2,0,111,3,1.4,93.918,-42.7,4.957,5228.1
0,0,382,0,-1.8,92.893,-46.2,1.25,5099.1
5,0,142,1,-0.1,93.2,-42.0,4.021,5195.8
2,0,60,0,1.4,93.918,-42.7,4.962,5228.1
0,0,165,2,1.1,93.994,-36.4,4.857,5191.0
2,0,76,9,1.4,93.918,-42.7,4.962,5228.1
2,0,77,1,1.4,93.918,-42.7,4.961,5228.1
0,0,106,4,1.1,93.994,-36.4,4.859,5191.0
0,0,201,2,1.1,93.994,-36.4,4.864,5191.0
2,0,207,2,1.4,93.918,-42.7,4.968,5228.1
5,0,210,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,231,0,1.1,93.994,-36.4,4.86,5191.0
1,0,143,0,-2.9,92.963,-40.8,1.262,5076.2
1,0,90,3,1.4,94.465,-41.8,4.865,5228.1
8,0,481,0,-1.8,93.749,-34.6,0.642,5008.7
2,2,462,0,-1.7,94.215,-40.3,0.896,4991.6
0,0,146,0,-1.8,92.893,-46.2,1.334,5099.1
1,2,318,0,-2.9,92.963,-40.8,1.262,5076.2
0,0,18,7,-1.8,92.893,-46.2,1.327,5099.1
0,0,311,0,1.1,93.994,-36.4,4.856,5191.0
0,0,384,1,1.1,93.994,-36.4,4.86,5191.0
1,0,32,0,1.4,94.465,-41.8,4.961,5228.1
2,0,194,0,1.4,93.918,-42.7,4.962,5228.1
2,0,107,0,1.4,93.918,-42.7,4.961,5228.1
3,0,239,0,1.4,93.444,-36.1,4.965,5228.1
5,0,66,0,-0.1,93.2,-42.0,4.12,5195.8
8,0,119,1,-1.8,93.075,-47.1,1.423,5099.1
5,0,78,0,-0.1,93.2,-42.0,4.076,5195.8
5,0,558,0,-0.1,93.2,-42.0,4.021,5195.8
0,0,281,2,-1.8,92.893,-46.2,1.334,5099.1
0,0,82,6,1.1,93.994,-36.4,4.857,5191.0
2,0,97,2,1.4,93.918,-42.7,4.96,5228.1
4,3,1032,0,-1.1,94.601,-49.5,1.025,4963.6
4,0,218,0,-1.1,94.601,-49.5,0.959,4963.6
0,0,251,0,-1.8,92.893,-46.2,1.299,5099.1
2,0,83,1,1.4,93.918,-42.7,4.961,5228.1
